category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Movies (Bollywood),hard,Choose the most accurate term for Movies (Bollywood).,flooring,abstract,opera,song sequence,song sequence,,,text,80,8,true
Movies (Bollywood),hard,Which term is most specifically associated with Movies (Bollywood)?,furniture,vault,playback,foundation,playback,,,text,80,8,true
Movies (Bollywood),hard,Which term is most specifically associated with Movies (Bollywood)?,vault,dance,symphony,baroque,dance,,,text,80,8,true
Movies (Bollywood),hard,Pick the most specific concept tied to Movies (Bollywood).,structural,design,façade,dance,dance,,,text,80,8,true
Movies (Bollywood),hard,Which option best characterizes Movies (Bollywood)?,couture,space planning,furniture,box office,box office,,,text,80,8,true
Movies (Bollywood),hard,Select the best-fit term for Movies (Bollywood).,premiere,Bollywood,canvas,watercolor,Bollywood,,,text,80,8,true
Movies (Bollywood),hard,Which term is the closest match to Movies (Bollywood)?,star,silhouette,canvas,gallery,star,,,text,80,8,true
Movies (Bollywood),hard,Pick the most specific concept tied to Movies (Bollywood).,billboard,song sequence,conductor,palette,song sequence,,,text,80,8,true
Movies (Bollywood),hard,Select the most precise term for Movies (Bollywood).,couture,designer,exposure,Bollywood,Bollywood,,,text,80,8,true
Movies (Bollywood),hard,Pick the most specific concept tied to Movies (Bollywood).,blockbuster,foundation,song sequence,structural,song sequence,,,text,80,8,true
Movies (Bollywood),hard,Pick the most specific concept tied to Movies (Bollywood).,filmfare,space planning,arch,screenplay,filmfare,,,text,80,8,true
Music (Classical),easy,Which option belongs to Music (Classical)?,APK,engagement,symphony,tricolor,symphony,,,text,20,12,true
Music (Classical),easy,Which of these fits the topic Music (Classical)?,intrusion,strings,prime number,skyscraper,strings,,,text,20,12,true
Music (Classical),easy,Which of these is related to Music (Classical)?,Egyptians,composer,Tamil Nadu,origin story,composer,,,text,20,12,true
Music (Classical),easy,Pick the correct term for Music (Classical).,endgame,orchestra,laureate,ARPANET,orchestra,,,text,20,12,true
Music (Classical),easy,Which option belongs to Music (Classical)?,opera,adaptation,fuel,firewall,opera,,,text,20,12,true
Music (Classical),easy,Which of these is related to Music (Classical)?,opera,gene,icon,rupee,opera,,,text,20,12,true
Music (Classical),easy,Select a term associated with Music (Classical).,boundary,Iceland,Pacific Ocean,symphony,symphony,,,text,20,12,true
Music (Classical),easy,Which of these fits the topic Music (Classical)?,baroque,demand,emotion,deviance,baroque,,,text,20,12,true
Music (Classical),easy,Which option belongs to Music (Classical)?,sonata,dialect,superhero,market research,sonata,,,text,20,12,true
Music (Classical),easy,Choose the item most linked to Music (Classical).,strings,global economy,recipe,Caribbean Sea,strings,,,text,20,12,true
Music (Classical),easy,Choose the item most linked to Music (Classical).,nebula,baroque,subnet,meditation,baroque,,,text,20,12,true
Music (Classical),easy,Which of these is related to Music (Classical)?,JVM,habitat,studio,movement,movement,,,text,20,12,true
Music (Classical),easy,Choose the item most linked to Music (Classical).,cockpit,match point,orchestra,focus,orchestra,,,text,20,12,true
Music (Classical),easy,Which of these fits the topic Music (Classical)?,conductor,knowledge base,Gujarat,altitude,conductor,,,text,20,12,true
Music (Classical),easy,Select a term associated with Music (Classical).,billionaire,strings,linear,APK,strings,,,text,20,12,true
Music (Classical),easy,Choose the item most linked to Music (Classical).,conductor,Mughal Empire,shipping,gearbox,conductor,,,text,20,12,true
Music (Classical),easy,Pick the correct term for Music (Classical).,brush,soil,symphony,Rockies,symphony,,,text,20,12,true
Music (Classical),easy,Which of these is related to Music (Classical)?,HTTP,authorization,statuette,sonata,sonata,,,text,20,12,true
Music (Classical),medium,Which term is most commonly used in Music (Classical)?,decor,design,strings,couture,strings,,,text,40,10,true
Music (Classical),medium,Which option aligns with Music (Classical)?,focus,blockbuster,sonata,textile,sonata,,,text,40,10,true
Music (Classical),medium,Choose the term that best represents Music (Classical).,star,oil paint,conductor,column,conductor,,,text,40,10,true
Music (Classical),medium,Choose the term that best represents Music (Classical).,flooring,movement,canvas,watercolor,movement,,,text,40,10,true
Music (Classical),medium,Select the most relevant term for Music (Classical).,screenplay,canvas,movement,box office,movement,,,text,40,10,true
Music (Classical),medium,Pick the concept that best matches Music (Classical).,column,studio,decor,baroque,baroque,,,text,40,10,true
Music (Classical),medium,Which term is most commonly used in Music (Classical)?,structural,strings,franchise,hook,strings,,,text,40,10,true
Music (Classical),medium,Which option aligns with Music (Classical)?,strings,pattern,composition,remix,strings,,,text,40,10,true
Music (Classical),medium,Which term is most commonly used in Music (Classical)?,façade,column,filmfare,symphony,symphony,,,text,40,10,true
Music (Classical),medium,Which option is a key concept in Music (Classical)?,furniture,lens,portrait,strings,strings,,,text,40,10,true
Music (Classical),medium,Select the most relevant term for Music (Classical).,concert,color palette,chorus,symphony,symphony,,,text,40,10,true
Music (Classical),medium,Which option is a key concept in Music (Classical)?,aperture,Bollywood,textile,movement,movement,,,text,40,10,true
Music (Classical),medium,Which option aligns with Music (Classical)?,producer,playlist,palette,composer,composer,,,text,40,10,true
Music (Classical),medium,Pick the concept that best matches Music (Classical).,flooring,sonata,runway,aperture,sonata,,,text,40,10,true
Music (Classical),medium,Which term is most commonly used in Music (Classical)?,screenplay,baroque,dance,wardrobe,baroque,,,text,40,10,true
Music (Classical),medium,Which term is most commonly used in Music (Classical)?,orchestra,structural,screenplay,watercolor,orchestra,,,text,40,10,true
Music (Classical),medium,Select the most relevant term for Music (Classical).,minimalism,sequel,textile,composer,composer,,,text,40,10,true
Music (Classical),medium,Pick the concept that best matches Music (Classical).,depth of field,strings,remix,producer,strings,,,text,40,10,true
Music (Classical),hard,Choose the most accurate term for Music (Classical).,flooring,abstract,composer,composition,composer,,,text,80,8,true
Music (Classical),hard,Select the best-fit term for Music (Classical).,pattern,opera,flooring,shutter speed,opera,,,text,80,8,true
Music (Classical),hard,Select the most precise term for Music (Classical).,chorus,lens,billboard,conductor,conductor,,,text,80,8,true
Music (Classical),hard,Select the most precise term for Music (Classical).,layout,cinematography,album,opera,opera,,,text,80,8,true
Music (Classical),hard,Which option is most directly linked to Music (Classical)?,strings,Bollywood,accessory,filmfare,strings,,,text,80,8,true
Music (Classical),hard,Pick the most specific concept tied to Music (Classical).,conductor,depth of field,blueprint,runway,conductor,,,text,80,8,true
Music (Classical),hard,Pick the most specific concept tied to Music (Classical).,sonata,director,vault,depth of field,sonata,,,text,80,8,true
Music (Classical),hard,Which option is most directly linked to Music (Classical)?,layout,orchestra,Bollywood,genre,orchestra,,,text,80,8,true
Music (Classical),hard,Select the most precise term for Music (Classical).,depth of field,opera,blueprint,genre,opera,,,text,80,8,true
Music (Classical),hard,Select the most precise term for Music (Classical).,orchestra,playlist,box office,exposure,orchestra,,,text,80,8,true
Music (Classical),hard,Which term is most specifically associated with Music (Classical)?,filmfare,couture,space planning,sonata,sonata,,,text,80,8,true
Music (Classical),hard,Which option is most directly linked to Music (Classical)?,playback,single,structural,conductor,conductor,,,text,80,8,true
Music (Classical),hard,Which term is most specifically associated with Music (Classical)?,foundation,strings,structural,flooring,strings,,,text,80,8,true
Music (Classical),hard,Choose the most accurate term for Music (Classical).,landscape,billboard,opera,star,opera,,,text,80,8,true
Music (Classical),hard,Select the most precise term for Music (Classical).,remix,theme,director,baroque,baroque,,,text,80,8,true
Music (Classical),hard,Which option best characterizes Music (Classical)?,composer,aperture,design,oil paint,composer,,,text,80,8,true
Music (Classical),hard,Which term is the closest match to Music (Classical)?,silhouette,trend,sonata,accessory,sonata,,,text,80,8,true
Music (Classical),hard,Which option best characterizes Music (Classical)?,cinematography,gallery,depth of field,conductor,conductor,,,text,80,8,true
Music (Classical),hard,Which option is most directly linked to Music (Classical)?,camera,orchestra,masala,vault,orchestra,,,text,80,8,true
Music (Classical),hard,Which term is most specifically associated with Music (Classical)?,playlist,composition,flooring,concerto,concerto,,,text,80,8,true
Music (Classical),hard,Choose the most accurate term for Music (Classical).,hook,composer,couture,vault,composer,,,text,80,8,true
Music (Classical),hard,Select the most precise term for Music (Classical).,lighting,concerto,camera,façade,concerto,,,text,80,8,true
Music (Classical),hard,Choose the most accurate term for Music (Classical).,shutter speed,director,baroque,lighting,baroque,,,text,80,8,true
Music (Classical),hard,Select the most precise term for Music (Classical).,billboard,sonata,blockbuster,shutter speed,sonata,,,text,80,8,true
Music (Pop),easy,Which of these fits the topic Music (Pop)?,billboard,nominee,function,circle,billboard,,,text,20,12,true
Music (Pop),easy,Select a term associated with Music (Pop).,Mediterranean Sea,metaphor,responsive layout,hook,hook,,,text,20,12,true
Music (Pop),easy,Which option belongs to Music (Pop)?,billboard,script,statuette,exoplanet,billboard,,,text,20,12,true
Music (Pop),easy,Select a term associated with Music (Pop).,Phoenicians,homeostasis,Valkyrie,remix,remix,,,text,20,12,true
Music (Pop),easy,Select a term associated with Music (Pop).,single,Antarctica,rupee,World War I,single,,,text,20,12,true
Music (Pop),easy,Which of these is related to Music (Pop)?,disease,rebrand,billboard,cookie,billboard,,,text,20,12,true
Music (Pop),easy,Which of these is related to Music (Pop)?,memory,CEO,single,entrepreneur,single,,,text,20,12,true
Music (Pop),easy,Pick the correct term for Music (Pop).,thread,billboard,rally,sauce,billboard,,,text,20,12,true
Music (Pop),easy,Pick the correct term for Music (Pop).,angle,Krishna,pranayama,chorus,chorus,,,text,20,12,true
Music (Pop),easy,Which of these fits the topic Music (Pop)?,opera,argument,genre,strings,genre,,,text,20,12,true
Music (Pop),easy,Select a term associated with Music (Pop).,album,atom,decolonization,virtualenv,album,,,text,20,12,true
Music (Pop),easy,Which of these fits the topic Music (Pop)?,director,remix,character,protected area,remix,,,text,20,12,true
Music (Pop),easy,Pick the correct term for Music (Pop).,author,epistemology,genre,Punjab,genre,,,text,20,12,true
Music (Pop),easy,Which of these fits the topic Music (Pop)?,hook,red carpet,queen,Mahabharata,hook,,,text,20,12,true
Music (Pop),easy,Which of these is related to Music (Pop)?,imagery,knight,Best Picture,producer,producer,,,text,20,12,true
Music (Pop),easy,Which of these fits the topic Music (Pop)?,diplomacy,billboard,Uttar Pradesh,liability,billboard,,,text,20,12,true
Music (Pop),easy,Which of these is related to Music (Pop)?,billboard,receptor,oxidation,charger,billboard,,,text,20,12,true
Music (Pop),easy,Select a term associated with Music (Pop).,Mughal Empire,album,viral,Hamlet,album,,,text,20,12,true
Music (Pop),medium,Which term is most commonly used in Music (Pop)?,oil paint,producer,floor plan,Bollywood,producer,,,text,40,10,true
Music (Pop),medium,Select the most relevant term for Music (Pop).,camera,genre,premiere,silhouette,genre,,,text,40,10,true
Music (Pop),medium,Which of these is a core idea in Music (Pop)?,song sequence,structural,blockbuster,playlist,playlist,,,text,40,10,true
Music (Pop),medium,Which term is most commonly used in Music (Pop)?,pattern,symphony,gallery,chorus,chorus,,,text,40,10,true
Music (Pop),medium,Select the most relevant term for Music (Pop).,design,genre,structural,Bollywood,genre,,,text,40,10,true
Music (Pop),medium,Pick the concept that best matches Music (Pop).,vault,gallery,couture,remix,remix,,,text,40,10,true
Music (Pop),medium,Pick the concept that best matches Music (Pop).,layout,producer,exposure,silhouette,producer,,,text,40,10,true
Music (Pop),medium,Choose the term that best represents Music (Pop).,concerto,palette,studio,hook,hook,,,text,40,10,true
Music (Pop),medium,Which option is a key concept in Music (Pop)?,foundation,playlist,blueprint,palette,playlist,,,text,40,10,true
Music (Pop),medium,Which term is most commonly used in Music (Pop)?,box office,portrait,remix,accessory,remix,,,text,40,10,true
Music (Pop),medium,Which of these is a core idea in Music (Pop)?,designer,playlist,cinematography,arch,playlist,,,text,40,10,true
Music (Pop),medium,Pick the concept that best matches Music (Pop).,decor,flooring,brush,remix,remix,,,text,40,10,true
Music (Pop),medium,Which option is a key concept in Music (Pop)?,conductor,perspective,album,box office,album,,,text,40,10,true
Music (Pop),medium,Choose the term that best represents Music (Pop).,couture,director,chorus,perspective,chorus,,,text,40,10,true
Music (Pop),medium,Which option is a key concept in Music (Pop)?,vault,concert,brush,couture,concert,,,text,40,10,true
Music (Pop),medium,Select the most relevant term for Music (Pop).,chorus,concerto,strings,sequel,chorus,,,text,40,10,true
Music (Pop),medium,Which option aligns with Music (Pop)?,brush,silhouette,remix,movement,remix,,,text,40,10,true
Music (Pop),medium,Select the most relevant term for Music (Pop).,playlist,runway,furniture,design,playlist,,,text,40,10,true
Music (Pop),hard,Pick the most specific concept tied to Music (Pop).,decor,layout,chorus,flooring,chorus,,,text,80,8,true
Music (Pop),hard,Which option best characterizes Music (Pop)?,sequel,producer,furniture,silhouette,producer,,,text,80,8,true
Music (Pop),hard,Which option best characterizes Music (Pop)?,hook,floor plan,box office,oil paint,hook,,,text,80,8,true
Music (Pop),hard,Which term is most specifically associated with Music (Pop)?,landscape,billboard,watercolor,canvas,billboard,,,text,80,8,true
Music (Pop),hard,Pick the most specific concept tied to Music (Pop).,skyscraper,genre,pattern,couture,genre,,,text,80,8,true
Music (Pop),hard,Which option best characterizes Music (Pop)?,composition,playlist,star,landscape,playlist,,,text,80,8,true
Music (Pop),hard,Choose the most accurate term for Music (Pop).,sonata,song sequence,texture,producer,producer,,,text,80,8,true
Music (Pop),hard,Select the most precise term for Music (Pop).,vault,billboard,Oscar,orchestra,billboard,,,text,80,8,true
Music (Pop),hard,Which term is most specifically associated with Music (Pop)?,depth of field,single,oil paint,sequel,single,,,text,80,8,true
Music (Pop),hard,Which option best characterizes Music (Pop)?,remix,Hindi cinema,director,baroque,remix,,,text,80,8,true
Music (Pop),hard,Select the best-fit term for Music (Pop).,fabric,concert,baroque,composition,concert,,,text,80,8,true
Music (Pop),hard,Which option best characterizes Music (Pop)?,flooring,strings,remix,Bollywood,remix,,,text,80,8,true
Music (Pop),hard,Which term is most specifically associated with Music (Pop)?,screenplay,landscape,texture,billboard,billboard,,,text,80,8,true
Music (Pop),hard,Which option is most directly linked to Music (Pop)?,remix,structural,color palette,dance,remix,,,text,80,8,true
Music (Pop),hard,Pick the most specific concept tied to Music (Pop).,abstract,gallery,minimalism,genre,genre,,,text,80,8,true
Music (Pop),hard,Which option best characterizes Music (Pop)?,flooring,box office,brush,album,album,,,text,80,8,true
Music (Pop),hard,Which term is most specifically associated with Music (Pop)?,Oscar,skyscraper,sequel,billboard,billboard,,,text,80,8,true
Music (Pop),hard,Choose the most accurate term for Music (Pop).,arch,structural,movement,single,single,,,text,80,8,true
Music (Pop),hard,Pick the most specific concept tied to Music (Pop).,focus,playlist,structural,star,playlist,,,text,80,8,true
Music (Pop),hard,Choose the most accurate term for Music (Pop).,single,designer,composition,pattern,single,,,text,80,8,true
Music (Pop),hard,Which term is the closest match to Music (Pop)?,canvas,concert,arch,composition,concert,,,text,80,8,true
Music (Pop),hard,Pick the most specific concept tied to Music (Pop).,concert,blueprint,lens,façade,concert,,,text,80,8,true
Music (Pop),hard,Select the most precise term for Music (Pop).,franchise,box office,song sequence,billboard,billboard,,,text,80,8,true
Music (Pop),hard,Which option is most directly linked to Music (Pop)?,concert,pattern,strings,watercolor,concert,,,text,80,8,true
Painting & Art,easy,Which option belongs to Painting & Art?,enzyme,gallery,engagement,Australia,gallery,,,text,20,12,true
Painting & Art,easy,Which of these is related to Painting & Art?,playback,landscape,opening ceremony,planet,landscape,,,text,20,12,true
Painting & Art,easy,Which option belongs to Painting & Art?,perspective,ice melt,prime minister,group,perspective,,,text,20,12,true
Painting & Art,easy,Which option belongs to Painting & Art?,promotion,asset,Egyptians,perspective,perspective,,,text,20,12,true
Painting & Art,easy,Choose the item most linked to Painting & Art.,heart,tricolor,election,oil paint,oil paint,,,text,20,12,true
Painting & Art,easy,Pick the correct term for Painting & Art.,Ganga,portrait,stump,merger,portrait,,,text,20,12,true
Painting & Art,easy,Pick the correct term for Painting & Art.,Yggdrasil,UDP,therapy,perspective,perspective,,,text,20,12,true
Painting & Art,easy,Which option belongs to Painting & Art?,palette,story arc,label,campaign,palette,,,text,20,12,true
Painting & Art,easy,Choose the item most linked to Painting & Art.,perspective,transaction,Shiva,metaphor,perspective,,,text,20,12,true
Painting & Art,easy,Which option belongs to Painting & Art?,motivation,predicate,virtualenv,portrait,portrait,,,text,20,12,true
Painting & Art,easy,Choose the item most linked to Painting & Art.,predator,fulfillment,bioavailability,portrait,portrait,,,text,20,12,true
Painting & Art,easy,Select a term associated with Painting & Art.,switch,superhero,cosine,portrait,portrait,,,text,20,12,true
Painting & Art,easy,Which of these is related to Painting & Art?,Mojave,gallery,conservation,ceremony,gallery,,,text,20,12,true
Painting & Art,easy,Which of these fits the topic Painting & Art?,patent,conversion,perspective,routing,perspective,,,text,20,12,true
Painting & Art,easy,Select a term associated with Painting & Art.,programming,dialect,protocol,brush,brush,,,text,20,12,true
Painting & Art,easy,Which of these is related to Painting & Art?,perspective,run rate,pound,clause,perspective,,,text,20,12,true
Painting & Art,easy,Which option belongs to Painting & Art?,gallery,Sri Lanka,agent,ingredient,gallery,,,text,20,12,true
Painting & Art,easy,Which of these fits the topic Painting & Art?,opera,depth of field,palette,Mojave,palette,,,text,20,12,true
Painting & Art,medium,Which option is a key concept in Painting & Art?,designer,symphony,abstract,frame,abstract,,,text,40,10,true
Painting & Art,medium,Choose the term that best represents Painting & Art.,portrait,conductor,concert,shutter speed,portrait,,,text,40,10,true
Painting & Art,medium,Choose the term that best represents Painting & Art.,designer,box office,watercolor,arch,watercolor,,,text,40,10,true
Painting & Art,medium,Select the most relevant term for Painting & Art.,aperture,filmfare,Hindi cinema,portrait,portrait,,,text,40,10,true
Painting & Art,medium,Which of these is a core idea in Painting & Art?,symphony,palette,textile,furniture,palette,,,text,40,10,true
Painting & Art,medium,Which option aligns with Painting & Art?,concerto,perspective,remix,baroque,perspective,,,text,40,10,true
Painting & Art,medium,Which of these is a core idea in Painting & Art?,lens,landscape,genre,chorus,landscape,,,text,40,10,true
Painting & Art,medium,Select the most relevant term for Painting & Art.,watercolor,skyscraper,aperture,theme,watercolor,,,text,40,10,true
Painting & Art,medium,Which term is most commonly used in Painting & Art?,designer,arch,column,watercolor,watercolor,,,text,40,10,true
Painting & Art,medium,Which option aligns with Painting & Art?,remix,perspective,furniture,playlist,perspective,,,text,40,10,true
Painting & Art,medium,Select the most relevant term for Painting & Art.,Oscar,decor,watercolor,Bollywood,watercolor,,,text,40,10,true
Painting & Art,medium,Which of these is a core idea in Painting & Art?,structural,remix,portrait,filmfare,portrait,,,text,40,10,true
Painting & Art,medium,Which term is most commonly used in Painting & Art?,lighting,strings,perspective,façade,perspective,,,text,40,10,true
Painting & Art,medium,Which option is a key concept in Painting & Art?,depth of field,gallery,camera,theme,gallery,,,text,40,10,true
Painting & Art,medium,Choose the term that best represents Painting & Art.,symphony,opera,runway,perspective,perspective,,,text,40,10,true
Painting & Art,medium,Which term is most commonly used in Painting & Art?,symphony,design,landscape,blueprint,landscape,,,text,40,10,true
Painting & Art,medium,Pick the concept that best matches Painting & Art.,design,single,portrait,exposure,portrait,,,text,40,10,true
Painting & Art,medium,Choose the term that best represents Painting & Art.,lighting,landscape,minimalism,conductor,landscape,,,text,40,10,true
Painting & Art,hard,Choose the most accurate term for Painting & Art.,camera,foundation,watercolor,studio,watercolor,,,text,80,8,true
Painting & Art,hard,Which term is the closest match to Painting & Art?,landscape,textile,premiere,hook,landscape,,,text,80,8,true
Painting & Art,hard,Which option is most directly linked to Painting & Art?,oil paint,exposure,playback,ISO,oil paint,,,text,80,8,true
Painting & Art,hard,Choose the most accurate term for Painting & Art.,aperture,orchestra,landscape,studio,landscape,,,text,80,8,true
Painting & Art,hard,Choose the most accurate term for Painting & Art.,gallery,façade,composer,blueprint,gallery,,,text,80,8,true
Painting & Art,hard,Which term is most specifically associated with Painting & Art?,palette,filmfare,screenplay,accessory,palette,,,text,80,8,true
Painting & Art,hard,Which option best characterizes Painting & Art?,composition,designer,palette,lighting,palette,,,text,80,8,true
Painting & Art,hard,Choose the most accurate term for Painting & Art.,texture,perspective,trend,skyscraper,perspective,,,text,80,8,true
Painting & Art,hard,Which option is most directly linked to Painting & Art?,façade,canvas,concerto,chorus,canvas,,,text,80,8,true
Painting & Art,hard,Select the most precise term for Painting & Art.,structural,column,concert,oil paint,oil paint,,,text,80,8,true
Painting & Art,hard,Select the best-fit term for Painting & Art.,trend,movement,star,abstract,abstract,,,text,80,8,true
Painting & Art,hard,Choose the most accurate term for Painting & Art.,color palette,Hindi cinema,brush,ISO,brush,,,text,80,8,true
Painting & Art,hard,Pick the most specific concept tied to Painting & Art.,dance,depth of field,baroque,landscape,landscape,,,text,80,8,true
Painting & Art,hard,Pick the most specific concept tied to Painting & Art.,dance,screenplay,canvas,playlist,canvas,,,text,80,8,true
Painting & Art,hard,Pick the most specific concept tied to Painting & Art.,flooring,screenplay,furniture,landscape,landscape,,,text,80,8,true
Painting & Art,hard,Choose the most accurate term for Painting & Art.,perspective,depth of field,concert,blueprint,perspective,,,text,80,8,true
Painting & Art,hard,Which term is most specifically associated with Painting & Art?,decor,blueprint,watercolor,screenplay,watercolor,,,text,80,8,true
Painting & Art,hard,Which option is most directly linked to Painting & Art?,orchestra,composition,oil paint,frame,oil paint,,,text,80,8,true
Painting & Art,hard,Which option best characterizes Painting & Art?,abstract,cinematography,ISO,Hindi cinema,abstract,,,text,80,8,true
Painting & Art,hard,Which option is most directly linked to Painting & Art?,furniture,watercolor,concert,vault,watercolor,,,text,80,8,true
Painting & Art,hard,Which option is most directly linked to Painting & Art?,texture,movement,watercolor,exposure,watercolor,,,text,80,8,true
Painting & Art,hard,Pick the most specific concept tied to Painting & Art.,playback,theme,perspective,sequel,perspective,,,text,80,8,true
Painting & Art,hard,Which option is most directly linked to Painting & Art?,foundation,oil paint,orchestra,producer,oil paint,,,text,80,8,true
Painting & Art,hard,Which term is most specifically associated with Painting & Art?,brush,Hindi cinema,layout,genre,brush,,,text,80,8,true
Architecture,easy,Which option belongs to Architecture?,Mojave,explorer,election,structural,structural,,,text,20,12,true
Architecture,easy,Choose the item most linked to Architecture.,blueprint,Zeus,gradient descent,wilderness,blueprint,,,text,20,12,true
Architecture,easy,Which option belongs to Architecture?,knowledge base,PEP 8,opportunity cost,vault,vault,,,text,20,12,true
Architecture,easy,Which option belongs to Architecture?,foundation,bytecode,Durga,campaign,foundation,,,text,20,12,true
Architecture,easy,Which of these fits the topic Architecture?,vault,Lake Victoria,receptor,angle,vault,,,text,20,12,true
Architecture,easy,Which of these fits the topic Architecture?,façade,Mississippi,Champaran,supernova,façade,,,text,20,12,true
Architecture,easy,Pick the correct term for Architecture.,dictionary,blueprint,Odyssey,Rajasthan,blueprint,,,text,20,12,true
Architecture,easy,Select a term associated with Architecture.,gene,deuce,arch,node,arch,,,text,20,12,true
Architecture,easy,Which of these fits the topic Architecture?,arch,ingredient,parallel,chancellor,arch,,,text,20,12,true
Architecture,easy,Select a term associated with Architecture.,Apollo,façade,pollution,list comprehension,façade,,,text,20,12,true
Architecture,easy,Which of these is related to Architecture?,philanthropist,campground,leader,design,design,,,text,20,12,true
Architecture,easy,Which of these fits the topic Architecture?,Valhalla,foundation,Thor,Babylon,foundation,,,text,20,12,true
Architecture,easy,Choose the item most linked to Architecture.,time zone,column,fuel,summit,column,,,text,20,12,true
Architecture,easy,Select a term associated with Architecture.,wearable,design,personality,epistemology,design,,,text,20,12,true
Architecture,easy,Which of these is related to Architecture?,design,procurement,opportunity cost,switch,design,,,text,20,12,true
Architecture,easy,Select a term associated with Architecture.,diagnosis,hemisphere,blueprint,heart,blueprint,,,text,20,12,true
Architecture,easy,Which of these fits the topic Architecture?,hypotenuse,Europe,façade,theme,façade,,,text,20,12,true
Architecture,easy,Pick the correct term for Architecture.,innings,foundation,free throw,gravity,foundation,,,text,20,12,true
Architecture,medium,Pick the concept that best matches Architecture.,vault,baroque,runway,hook,vault,,,text,40,10,true
Architecture,medium,Choose the term that best represents Architecture.,oil paint,billboard,foundation,shutter speed,foundation,,,text,40,10,true
Architecture,medium,Which option aligns with Architecture?,furniture,opera,skyscraper,shutter speed,skyscraper,,,text,40,10,true
Architecture,medium,Which option aligns with Architecture?,concerto,vault,designer,flooring,vault,,,text,40,10,true
Architecture,medium,Select the most relevant term for Architecture.,chorus,blueprint,palette,focus,blueprint,,,text,40,10,true
Architecture,medium,Choose the term that best represents Architecture.,design,fabric,designer,director,design,,,text,40,10,true
Architecture,medium,Pick the concept that best matches Architecture.,playback,skyscraper,pattern,Oscar,skyscraper,,,text,40,10,true
Architecture,medium,Select the most relevant term for Architecture.,column,perspective,playlist,abstract,column,,,text,40,10,true
Architecture,medium,Which option is a key concept in Architecture?,album,floor plan,chorus,director,floor plan,,,text,40,10,true
Architecture,medium,Which option is a key concept in Architecture?,decor,watercolor,furniture,skyscraper,skyscraper,,,text,40,10,true
Architecture,medium,Which option is a key concept in Architecture?,baroque,arch,trend,director,arch,,,text,40,10,true
Architecture,medium,Select the most relevant term for Architecture.,arch,lighting,couture,remix,arch,,,text,40,10,true
Architecture,medium,Which option is a key concept in Architecture?,shutter speed,texture,vault,camera,vault,,,text,40,10,true
Architecture,medium,Which option aligns with Architecture?,exposure,concerto,producer,vault,vault,,,text,40,10,true
Architecture,medium,Pick the concept that best matches Architecture.,arch,Hindi cinema,genre,canvas,arch,,,text,40,10,true
Architecture,medium,Which term is most commonly used in Architecture?,fabric,composition,blueprint,filmfare,blueprint,,,text,40,10,true
Architecture,medium,Which option aligns with Architecture?,hook,focus,textile,blueprint,blueprint,,,text,40,10,true
Architecture,medium,Which option aligns with Architecture?,lens,blueprint,baroque,exposure,blueprint,,,text,40,10,true
Architecture,hard,Select the best-fit term for Architecture.,concerto,album,arch,hook,arch,,,text,80,8,true
Architecture,hard,Which option best characterizes Architecture?,abstract,pattern,aperture,column,column,,,text,80,8,true
Architecture,hard,Select the best-fit term for Architecture.,sequel,billboard,trend,floor plan,floor plan,,,text,80,8,true
Architecture,hard,Which option is most directly linked to Architecture?,movement,floor plan,fabric,frame,floor plan,,,text,80,8,true
Architecture,hard,Select the most precise term for Architecture.,masala,chorus,lighting,structural,structural,,,text,80,8,true
Architecture,hard,Select the best-fit term for Architecture.,frame,runway,oil paint,skyscraper,skyscraper,,,text,80,8,true
Architecture,hard,Pick the most specific concept tied to Architecture.,playback,song sequence,arch,furniture,arch,,,text,80,8,true
Architecture,hard,Pick the most specific concept tied to Architecture.,space planning,gallery,structural,palette,structural,,,text,80,8,true
Architecture,hard,Choose the most accurate term for Architecture.,aperture,façade,strings,single,façade,,,text,80,8,true
Architecture,hard,Select the best-fit term for Architecture.,arch,camera,movement,producer,arch,,,text,80,8,true
Architecture,hard,Which term is most specifically associated with Architecture?,song sequence,masala,flooring,arch,arch,,,text,80,8,true
Architecture,hard,Pick the most specific concept tied to Architecture.,director,exposure,fabric,structural,structural,,,text,80,8,true
Architecture,hard,Which term is most specifically associated with Architecture?,composer,Bollywood,arch,song sequence,arch,,,text,80,8,true
Architecture,hard,Which term is the closest match to Architecture?,lighting,textile,screenplay,floor plan,floor plan,,,text,80,8,true
Architecture,hard,Select the most precise term for Architecture.,opera,foundation,aperture,frame,foundation,,,text,80,8,true
Architecture,hard,Choose the most accurate term for Architecture.,sequel,structural,genre,conductor,structural,,,text,80,8,true
Architecture,hard,Which option best characterizes Architecture?,playback,layout,skyscraper,perspective,skyscraper,,,text,80,8,true
Architecture,hard,Select the best-fit term for Architecture.,façade,song sequence,layout,focus,façade,,,text,80,8,true
Architecture,hard,Which option is most directly linked to Architecture?,structural,perspective,masala,composer,structural,,,text,80,8,true
Architecture,hard,Select the most precise term for Architecture.,floor plan,sonata,minimalism,perspective,floor plan,,,text,80,8,true
Architecture,hard,Choose the most accurate term for Architecture.,vault,palette,studio,canvas,vault,,,text,80,8,true
Architecture,hard,Pick the most specific concept tied to Architecture.,playback,blockbuster,masala,arch,arch,,,text,80,8,true
