category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Football,easy,"Which category does the topic ""Football"" belong to?",Football,Web Development,Trigonometry,National Flags,Football,,,text,20,12,true
Football,easy,Which category is the best match for: Football?,Gaming,Web Development,Football,Olympic Games,Football,,,text,20,12,true
Football,easy,"Which category does the topic ""Football"" belong to?",Medicine,Football,Physics,Movies (Hollywood),Football,,,text,20,12,true
Football,easy,Pick the subject area that matches: Football.,Olympic Games,Gardening,Football,Classic Literature,Football,,,text,20,12,true
Football,easy,Pick the subject area that matches: Football.,Comic Books,Football,Indian History,Oceans & Seas,Football,,,text,20,12,true
Football,easy,Select the correct quiz category for: Football.,Blockchain,Football,Programming (Python),Gardening,Football,,,text,20,12,true
Football,easy,Which quiz category would include: Football?,Languages,Islands,Computer Science,Football,Football,,,text,20,12,true
Football,easy,Identify the subject area: Football.,Football,National Parks,Medicine,Architecture,Football,,,text,20,12,true
Football,easy,Pick the subject area that matches: Football.,Football,Networking,Internet History,Marketing,Football,,,text,20,12,true
Football,medium,"Which field does the topic ""Football"" fall under?",Astronomy,Agriculture,Football,Biology,Football,,,text,40,10,true
Football,medium,"Best-fit category for ""Football"" is:",Agriculture,Architecture,Football,Awards (Oscars),Football,,,text,40,10,true
Football,medium,Which category is most closely related to: Football?,Football,Astronomy,Awards (Oscars),Awards (Nobel),Football,,,text,40,10,true
Football,medium,"Which subject area most closely matches the topic ""Football""?",Basketball,Football,Algebra,Architecture,Football,,,text,40,10,true
Football,medium,Which category would most likely include questions on Football?,Artificial Intelligence,Football,Astronomy,Biology,Football,,,text,40,10,true
Football,medium,"Which subject area most closely matches the topic ""Football""?",Aviation,Biology,Artificial Intelligence,Football,Football,,,text,40,10,true
Football,medium,Which category would most likely include questions on Football?,Football,Astronomy,Awards (Oscars),Architecture,Football,,,text,40,10,true
Football,medium,"Best-fit category for ""Football"" is:",Agriculture,Biology,Architecture,Football,Football,,,text,40,10,true
Football,medium,Choose the most accurate category for the topic: Football.,Agriculture,Biology,Awards (Oscars),Football,Football,,,text,40,10,true
Football,medium,Which category is most closely related to: Football?,Football,Biology,Aviation,Awards (Nobel),Football,,,text,40,10,true
Football,medium,"Which subject area most closely matches the topic ""Football""?",Architecture,Basketball,Awards (Oscars),Football,Football,,,text,40,10,true
Football,medium,Pick the best category for this quiz topic: Football.,Automobiles,Football,Awards (Oscars),Algebra,Football,,,text,40,10,true
Football,medium,Which category would most likely include questions on Football?,Football,Algebra,Artificial Intelligence,Aviation,Football,,,text,40,10,true
Football,medium,"Which subject area most closely matches the topic ""Football""?",Artificial Intelligence,Awards (Oscars),Ancient Civilization,Football,Football,,,text,40,10,true
Football,medium,Which category is most closely related to: Football?,Football,Astronomy,Agriculture,Awards (Nobel),Football,,,text,40,10,true
Football,medium,"Which subject area most closely matches the topic ""Football""?",Ancient Civilization,Football,Architecture,Astronomy,Football,,,text,40,10,true
Football,medium,"Which subject area most closely matches the topic ""Football""?",Artificial Intelligence,Astronomy,Algebra,Football,Football,,,text,40,10,true
Football,medium,Which category would most likely include questions on Football?,Ancient Civilization,Automobiles,Agriculture,Football,Football,,,text,40,10,true
Football,hard,Which subject is the correct classification for: Football?,Football,Aviation,Astronomy,Agriculture,Football,,,text,80,8,true
Football,hard,Pick the category that most accurately represents: Football.,Agriculture,Football,Automobiles,Aviation,Football,,,text,80,8,true
Football,hard,Choose the most specific category for: Football.,Ancient Civilization,Aviation,Football,Architecture,Football,,,text,80,8,true
Football,hard,Which subject is the correct classification for: Football?,Architecture,Astronomy,Football,Algebra,Football,,,text,80,8,true
Football,hard,"Most precise category for ""Football"" is:",Automobiles,Astronomy,Football,Artificial Intelligence,Football,,,text,80,8,true
Football,hard,"Most precise category for ""Football"" is:",Astronomy,Football,Aviation,Algebra,Football,,,text,80,8,true
Football,hard,Pick the category that most accurately represents: Football.,Artificial Intelligence,Automobiles,Astronomy,Football,Football,,,text,80,8,true
Football,hard,Select the category that most precisely fits: Football.,Architecture,Automobiles,Football,Aviation,Football,,,text,80,8,true
Football,hard,Choose the most specific category for: Football.,Football,Algebra,Astronomy,Agriculture,Football,,,text,80,8,true
Football,hard,"Which category is the closest match for the topic ""Football""?",Automobiles,Artificial Intelligence,Football,Architecture,Football,,,text,80,8,true
Football,hard,Which subject is the correct classification for: Football?,Ancient Civilization,Algebra,Agriculture,Football,Football,,,text,80,8,true
Football,hard,Pick the category that most accurately represents: Football.,Ancient Civilization,Algebra,Astronomy,Football,Football,,,text,80,8,true
Football,hard,"Most precise category for ""Football"" is:",Football,Agriculture,Artificial Intelligence,Aviation,Football,,,text,80,8,true
Football,hard,"Which category is the closest match for the topic ""Football""?",Astronomy,Football,Ancient Civilization,Artificial Intelligence,Football,,,text,80,8,true
Football,hard,Identify the primary category for: Football.,Ancient Civilization,Automobiles,Astronomy,Football,Football,,,text,80,8,true
Football,hard,"Most precise category for ""Football"" is:",Automobiles,Football,Ancient Civilization,Architecture,Football,,,text,80,8,true
Football,hard,Pick the category that most accurately represents: Football.,Football,Aviation,Ancient Civilization,Agriculture,Football,,,text,80,8,true
Football,hard,"Which category is the best fit for the topic ""Football""?",Football,Astronomy,Artificial Intelligence,Agriculture,Football,,,text,80,8,true
Football,hard,Pick the category that most accurately represents: Football.,Algebra,Football,Agriculture,Aviation,Football,,,text,80,8,true
Football,hard,Choose the most specific category for: Football.,Football,Automobiles,Ancient Civilization,Astronomy,Football,,,text,80,8,true
Football,hard,Which subject is the correct classification for: Football?,Football,Ancient Civilization,Architecture,Aviation,Football,,,text,80,8,true
Football,hard,"Which category is the closest match for the topic ""Football""?",Automobiles,Artificial Intelligence,Algebra,Football,Football,,,text,80,8,true
Football,hard,"Which category is the closest match for the topic ""Football""?",Football,Astronomy,Ancient Civilization,Aviation,Football,,,text,80,8,true
Football,hard,Choose the most specific category for: Football.,Algebra,Aviation,Artificial Intelligence,Football,Football,,,text,80,8,true
Tennis,easy,Identify the subject area: Tennis.,Business Tycoons,Economics,Pharmacology,Tennis,Tennis,,,text,20,12,true
Tennis,easy,"Choose the category that best matches ""Tennis"".",Tennis,Inventions & Discoveries,Finance,Networking,Tennis,,,text,20,12,true
Tennis,easy,"The topic ""Tennis"" best fits which category?",Cyber Security,Tennis,Mobile Development,Agriculture,Tennis,,,text,20,12,true
Tennis,easy,Pick the subject area that matches: Tennis.,Gardening,Tennis,Interior Design,Oceans & Seas,Tennis,,,text,20,12,true
Tennis,easy,Pick the subject area that matches: Tennis.,Islands,Classic Literature,Indian History,Tennis,Tennis,,,text,20,12,true
Tennis,easy,Which category is the best match for: Tennis?,Movies (Hollywood),Algebra,Movies (Bollywood),Tennis,Tennis,,,text,20,12,true
Tennis,easy,Which quiz category would include: Tennis?,Fashion,Business Tycoons,Tennis,Indian History,Tennis,,,text,20,12,true
Tennis,easy,Which quiz category would include: Tennis?,Tennis,Logistics,Blockchain,Gaming,Tennis,,,text,20,12,true
Tennis,easy,"The topic ""Tennis"" best fits which category?",Tennis,Awards (Oscars),National Parks,Mathematics,Tennis,,,text,20,12,true
Tennis,easy,Identify the subject area: Tennis.,Indian History,Logistics,Tennis,Food & Cuisine,Tennis,,,text,20,12,true
Tennis,easy,"Choose the category that best matches ""Tennis"".",Web Development,Business Tycoons,Tennis,Philosophy,Tennis,,,text,20,12,true
Tennis,easy,Select the correct quiz category for: Tennis.,English Grammar,Programming (Java),Tennis,Computer Science,Tennis,,,text,20,12,true
Tennis,easy,"Which category does the topic ""Tennis"" belong to?",Fashion,Space Exploration,Photography,Tennis,Tennis,,,text,20,12,true
Tennis,easy,Which category is the best match for: Tennis?,Climate Change,Tennis,Deserts,Web Development,Tennis,,,text,20,12,true
Tennis,easy,Pick the subject area that matches: Tennis.,Fashion,Comic Books,Tennis,Mythology (Indian),Tennis,,,text,20,12,true
Tennis,easy,Identify the subject area: Tennis.,Web Development,Space Exploration,Interior Design,Tennis,Tennis,,,text,20,12,true
Tennis,easy,Identify the subject area: Tennis.,Robotics,Artificial Intelligence,Tennis,Finance,Tennis,,,text,20,12,true
Tennis,easy,Identify the subject area: Tennis.,National Flags,Mythology (Norse),Stock Market,Tennis,Tennis,,,text,20,12,true
Tennis,medium,"Which field does the topic ""Tennis"" fall under?",Basketball,Automobiles,Artificial Intelligence,Tennis,Tennis,,,text,40,10,true
Tennis,medium,"Best-fit category for ""Tennis"" is:",Tennis,Architecture,Awards (Nobel),Astronomy,Tennis,,,text,40,10,true
Tennis,medium,"Which field does the topic ""Tennis"" fall under?",Artificial Intelligence,Biology,Tennis,Algebra,Tennis,,,text,40,10,true
Tennis,medium,Which category is most closely related to: Tennis?,Automobiles,Tennis,Astronomy,Aviation,Tennis,,,text,40,10,true
Tennis,medium,Select the most appropriate category for: Tennis.,Artificial Intelligence,Astronomy,Awards (Nobel),Tennis,Tennis,,,text,40,10,true
Tennis,medium,Pick the best category for this quiz topic: Tennis.,Agriculture,Awards (Oscars),Artificial Intelligence,Tennis,Tennis,,,text,40,10,true
Tennis,medium,Which category would most likely include questions on Tennis?,Awards (Oscars),Awards (Nobel),Automobiles,Tennis,Tennis,,,text,40,10,true
Tennis,medium,Pick the best category for this quiz topic: Tennis.,Tennis,Basketball,Artificial Intelligence,Biology,Tennis,,,text,40,10,true
Tennis,medium,Choose the most accurate category for the topic: Tennis.,Architecture,Tennis,Agriculture,Algebra,Tennis,,,text,40,10,true
Tennis,medium,Select the most appropriate category for: Tennis.,Automobiles,Tennis,Ancient Civilization,Astronomy,Tennis,,,text,40,10,true
Tennis,medium,Choose the most accurate category for the topic: Tennis.,Tennis,Aviation,Basketball,Automobiles,Tennis,,,text,40,10,true
Tennis,medium,"Which subject area most closely matches the topic ""Tennis""?",Automobiles,Agriculture,Tennis,Basketball,Tennis,,,text,40,10,true
Tennis,medium,Which category would most likely include questions on Tennis?,Algebra,Awards (Nobel),Tennis,Biology,Tennis,,,text,40,10,true
Tennis,medium,"Which subject area most closely matches the topic ""Tennis""?",Awards (Nobel),Aviation,Tennis,Artificial Intelligence,Tennis,,,text,40,10,true
Tennis,medium,"Which subject area most closely matches the topic ""Tennis""?",Biology,Basketball,Architecture,Tennis,Tennis,,,text,40,10,true
Tennis,medium,Select the most appropriate category for: Tennis.,Tennis,Awards (Nobel),Astronomy,Basketball,Tennis,,,text,40,10,true
Tennis,medium,Which category is most closely related to: Tennis?,Astronomy,Tennis,Aviation,Artificial Intelligence,Tennis,,,text,40,10,true
Tennis,medium,"Best-fit category for ""Tennis"" is:",Tennis,Algebra,Biology,Aviation,Tennis,,,text,40,10,true
Tennis,hard,Select the category that most precisely fits: Tennis.,Agriculture,Artificial Intelligence,Ancient Civilization,Tennis,Tennis,,,text,80,8,true
Tennis,hard,Pick the category that most accurately represents: Tennis.,Tennis,Agriculture,Aviation,Ancient Civilization,Tennis,,,text,80,8,true
Tennis,hard,Select the category that most precisely fits: Tennis.,Automobiles,Astronomy,Tennis,Agriculture,Tennis,,,text,80,8,true
Tennis,hard,Choose the most specific category for: Tennis.,Automobiles,Ancient Civilization,Tennis,Agriculture,Tennis,,,text,80,8,true
Tennis,hard,"Most precise category for ""Tennis"" is:",Astronomy,Ancient Civilization,Agriculture,Tennis,Tennis,,,text,80,8,true
Tennis,hard,Choose the most specific category for: Tennis.,Aviation,Astronomy,Artificial Intelligence,Tennis,Tennis,,,text,80,8,true
Tennis,hard,"Most precise category for ""Tennis"" is:",Astronomy,Architecture,Tennis,Aviation,Tennis,,,text,80,8,true
Tennis,hard,Choose the most specific category for: Tennis.,Algebra,Aviation,Tennis,Agriculture,Tennis,,,text,80,8,true
Tennis,hard,"Which category is the closest match for the topic ""Tennis""?",Tennis,Ancient Civilization,Aviation,Artificial Intelligence,Tennis,,,text,80,8,true
Tennis,hard,Which subject is the correct classification for: Tennis?,Agriculture,Tennis,Artificial Intelligence,Architecture,Tennis,,,text,80,8,true
Tennis,hard,"Which category is the best fit for the topic ""Tennis""?",Agriculture,Aviation,Astronomy,Tennis,Tennis,,,text,80,8,true
Tennis,hard,"Which category is the best fit for the topic ""Tennis""?",Astronomy,Tennis,Ancient Civilization,Architecture,Tennis,,,text,80,8,true
Tennis,hard,Select the category that most precisely fits: Tennis.,Astronomy,Tennis,Algebra,Agriculture,Tennis,,,text,80,8,true
Tennis,hard,Identify the primary category for: Tennis.,Automobiles,Ancient Civilization,Architecture,Tennis,Tennis,,,text,80,8,true
Tennis,hard,Select the category that most precisely fits: Tennis.,Artificial Intelligence,Tennis,Astronomy,Ancient Civilization,Tennis,,,text,80,8,true
Tennis,hard,Identify the primary category for: Tennis.,Algebra,Tennis,Astronomy,Artificial Intelligence,Tennis,,,text,80,8,true
Tennis,hard,Choose the most specific category for: Tennis.,Aviation,Tennis,Algebra,Architecture,Tennis,,,text,80,8,true
Tennis,hard,Pick the category that most accurately represents: Tennis.,Architecture,Algebra,Tennis,Agriculture,Tennis,,,text,80,8,true
Tennis,hard,"Most precise category for ""Tennis"" is:",Agriculture,Architecture,Tennis,Astronomy,Tennis,,,text,80,8,true
Tennis,hard,Pick the category that most accurately represents: Tennis.,Artificial Intelligence,Architecture,Algebra,Tennis,Tennis,,,text,80,8,true
Tennis,hard,"Which category is the closest match for the topic ""Tennis""?",Astronomy,Tennis,Ancient Civilization,Architecture,Tennis,,,text,80,8,true
Tennis,hard,Identify the primary category for: Tennis.,Tennis,Aviation,Artificial Intelligence,Astronomy,Tennis,,,text,80,8,true
Tennis,hard,"Which category is the best fit for the topic ""Tennis""?",Algebra,Tennis,Artificial Intelligence,Architecture,Tennis,,,text,80,8,true
Tennis,hard,"Which category is the best fit for the topic ""Tennis""?",Automobiles,Aviation,Architecture,Tennis,Tennis,,,text,80,8,true
Basketball,easy,"The topic ""Basketball"" best fits which category?",Finance,Basketball,Modern History,Awards (Nobel),Basketball,,,text,20,12,true
Basketball,easy,Pick the subject area that matches: Basketball.,Pharmacology,Gardening,Yoga & Health,Basketball,Basketball,,,text,20,12,true
Basketball,easy,Which quiz category would include: Basketball?,Gadgets,Chess,Robotics,Basketball,Basketball,,,text,20,12,true
Basketball,easy,"The topic ""Basketball"" best fits which category?",Automobiles,Architecture,Basketball,Classic Literature,Basketball,,,text,20,12,true
Basketball,easy,"Which category does the topic ""Basketball"" belong to?",National Flags,Basketball,Chemistry,Machine Learning,Basketball,,,text,20,12,true
Basketball,easy,Which category is the best match for: Basketball?,Sociology,Biology,Mythology (Indian),Basketball,Basketball,,,text,20,12,true
Basketball,easy,Pick the subject area that matches: Basketball.,Yoga & Health,Political Science,Philosophy,Basketball,Basketball,,,text,20,12,true
Basketball,easy,Which category is the best match for: Basketball?,Basketball,Physics,Space Exploration,Stock Market,Basketball,,,text,20,12,true
Basketball,easy,Which quiz category would include: Basketball?,Psychology,Islands,Basketball,Movies (Hollywood),Basketball,,,text,20,12,true
Basketball,easy,"Choose the category that best matches ""Basketball"".",E-commerce,Basketball,Physics,Robotics,Basketball,,,text,20,12,true
Basketball,easy,"Which category does the topic ""Basketball"" belong to?",Music (Classical),Basketball,Languages,World Leaders,Basketball,,,text,20,12,true
Basketball,easy,"Choose the category that best matches ""Basketball"".",Interior Design,Cyber Security,Basketball,Pharmacology,Basketball,,,text,20,12,true
Basketball,easy,"Choose the category that best matches ""Basketball"".",Geometry,Basketball,Mythology (Indian),Finance,Basketball,,,text,20,12,true
Basketball,easy,Which quiz category would include: Basketball?,Rivers & Lakes,Business Tycoons,Basketball,Olympic Games,Basketball,,,text,20,12,true
Basketball,easy,Identify the subject area: Basketball.,Music (Pop),World Religions,Basketball,Psychology,Basketball,,,text,20,12,true
Basketball,easy,"Which category does the topic ""Basketball"" belong to?",Oceans & Seas,Movies (Hollywood),Basketball,Stock Market,Basketball,,,text,20,12,true
Basketball,easy,Select the correct quiz category for: Basketball.,Indian States,World Continents,Awards (Nobel),Basketball,Basketball,,,text,20,12,true
Basketball,easy,Which category is the best match for: Basketball?,Mobile Development,Movies (Bollywood),Basketball,Awards (Nobel),Basketball,,,text,20,12,true
Basketball,medium,Choose the most accurate category for the topic: Basketball.,Biology,Astronomy,Basketball,Awards (Nobel),Basketball,,,text,40,10,true
Basketball,medium,Which category would most likely include questions on Basketball?,Basketball,Astronomy,Awards (Oscars),Automobiles,Basketball,,,text,40,10,true
Basketball,medium,Pick the best category for this quiz topic: Basketball.,Aviation,Basketball,Biology,Artificial Intelligence,Basketball,,,text,40,10,true
Basketball,medium,Choose the most accurate category for the topic: Basketball.,Aviation,Ancient Civilization,Basketball,Awards (Oscars),Basketball,,,text,40,10,true
Basketball,medium,"Which field does the topic ""Basketball"" fall under?",Architecture,Automobiles,Awards (Oscars),Basketball,Basketball,,,text,40,10,true
Basketball,medium,Select the most appropriate category for: Basketball.,Architecture,Basketball,Awards (Nobel),Biology,Basketball,,,text,40,10,true
Basketball,medium,"Which subject area most closely matches the topic ""Basketball""?",Biology,Aviation,Algebra,Basketball,Basketball,,,text,40,10,true
Basketball,medium,"Which field does the topic ""Basketball"" fall under?",Basketball,Awards (Oscars),Blockchain,Agriculture,Basketball,,,text,40,10,true
Basketball,medium,Which category would most likely include questions on Basketball?,Basketball,Agriculture,Architecture,Biology,Basketball,,,text,40,10,true
Basketball,medium,Which category is most closely related to: Basketball?,Basketball,Agriculture,Architecture,Biology,Basketball,,,text,40,10,true
Basketball,medium,Pick the best category for this quiz topic: Basketball.,Architecture,Ancient Civilization,Awards (Nobel),Basketball,Basketball,,,text,40,10,true
Basketball,medium,"Best-fit category for ""Basketball"" is:",Astronomy,Awards (Nobel),Basketball,Agriculture,Basketball,,,text,40,10,true
Basketball,medium,"Best-fit category for ""Basketball"" is:",Algebra,Blockchain,Automobiles,Basketball,Basketball,,,text,40,10,true
Basketball,medium,"Best-fit category for ""Basketball"" is:",Basketball,Aviation,Blockchain,Automobiles,Basketball,,,text,40,10,true
Basketball,medium,Which category would most likely include questions on Basketball?,Automobiles,Basketball,Agriculture,Awards (Nobel),Basketball,,,text,40,10,true
Basketball,medium,Pick the best category for this quiz topic: Basketball.,Basketball,Ancient Civilization,Automobiles,Astronomy,Basketball,,,text,40,10,true
Basketball,medium,Pick the best category for this quiz topic: Basketball.,Blockchain,Basketball,Automobiles,Aviation,Basketball,,,text,40,10,true
Basketball,medium,"Which field does the topic ""Basketball"" fall under?",Architecture,Automobiles,Basketball,Agriculture,Basketball,,,text,40,10,true
Basketball,hard,"Which category is the best fit for the topic ""Basketball""?",Algebra,Basketball,Architecture,Aviation,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the closest match for the topic ""Basketball""?",Algebra,Artificial Intelligence,Basketball,Agriculture,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the closest match for the topic ""Basketball""?",Architecture,Ancient Civilization,Algebra,Basketball,Basketball,,,text,80,8,true
Basketball,hard,Select the category that most precisely fits: Basketball.,Ancient Civilization,Agriculture,Automobiles,Basketball,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the closest match for the topic ""Basketball""?",Basketball,Ancient Civilization,Algebra,Automobiles,Basketball,,,text,80,8,true
Basketball,hard,"Most precise category for ""Basketball"" is:",Astronomy,Algebra,Automobiles,Basketball,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the closest match for the topic ""Basketball""?",Basketball,Aviation,Architecture,Artificial Intelligence,Basketball,,,text,80,8,true
Basketball,hard,Which subject is the correct classification for: Basketball?,Astronomy,Basketball,Aviation,Ancient Civilization,Basketball,,,text,80,8,true
Basketball,hard,Identify the primary category for: Basketball.,Automobiles,Aviation,Basketball,Astronomy,Basketball,,,text,80,8,true
Basketball,hard,"Most precise category for ""Basketball"" is:",Algebra,Aviation,Basketball,Automobiles,Basketball,,,text,80,8,true
Basketball,hard,Pick the category that most accurately represents: Basketball.,Basketball,Automobiles,Astronomy,Agriculture,Basketball,,,text,80,8,true
Basketball,hard,Pick the category that most accurately represents: Basketball.,Astronomy,Basketball,Ancient Civilization,Automobiles,Basketball,,,text,80,8,true
Basketball,hard,Choose the most specific category for: Basketball.,Basketball,Architecture,Aviation,Astronomy,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the closest match for the topic ""Basketball""?",Basketball,Artificial Intelligence,Automobiles,Ancient Civilization,Basketball,,,text,80,8,true
Basketball,hard,Pick the category that most accurately represents: Basketball.,Automobiles,Basketball,Algebra,Astronomy,Basketball,,,text,80,8,true
Basketball,hard,Identify the primary category for: Basketball.,Basketball,Aviation,Astronomy,Ancient Civilization,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the closest match for the topic ""Basketball""?",Architecture,Automobiles,Basketball,Algebra,Basketball,,,text,80,8,true
Basketball,hard,"Most precise category for ""Basketball"" is:",Ancient Civilization,Basketball,Astronomy,Automobiles,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the closest match for the topic ""Basketball""?",Architecture,Basketball,Automobiles,Artificial Intelligence,Basketball,,,text,80,8,true
Basketball,hard,Choose the most specific category for: Basketball.,Architecture,Astronomy,Basketball,Algebra,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the best fit for the topic ""Basketball""?",Algebra,Astronomy,Basketball,Architecture,Basketball,,,text,80,8,true
Basketball,hard,"Which category is the closest match for the topic ""Basketball""?",Basketball,Astronomy,Artificial Intelligence,Algebra,Basketball,,,text,80,8,true
Basketball,hard,Select the category that most precisely fits: Basketball.,Basketball,Astronomy,Architecture,Artificial Intelligence,Basketball,,,text,80,8,true
Basketball,hard,Which subject is the correct classification for: Basketball?,Automobiles,Ancient Civilization,Basketball,Aviation,Basketball,,,text,80,8,true
Chess,easy,"The topic ""Chess"" best fits which category?",Chess,Sociology,Automobiles,Biology,Chess,,,text,20,12,true
Chess,easy,Which quiz category would include: Chess?,National Flags,Chess,Food & Cuisine,Mathematics,Chess,,,text,20,12,true
Chess,easy,Which category is the best match for: Chess?,Architecture,Mathematics,Awards (Nobel),Chess,Chess,,,text,20,12,true
Chess,easy,Which quiz category would include: Chess?,Mythology (Greek),English Grammar,Medicine,Chess,Chess,,,text,20,12,true
Chess,easy,Which quiz category would include: Chess?,Chess,Environmental Science,Geometry,Gardening,Chess,,,text,20,12,true
Chess,easy,Select the correct quiz category for: Chess.,Rivers & Lakes,Chess,Sociology,Programming (Java),Chess,,,text,20,12,true
Chess,easy,"The topic ""Chess"" best fits which category?",Chemistry,National Parks,Chess,Social Media,Chess,,,text,20,12,true
Chess,easy,"Choose the category that best matches ""Chess"".",Trigonometry,Chess,Social Media,Architecture,Chess,,,text,20,12,true
Chess,easy,Pick the subject area that matches: Chess.,Chess,Fashion,Movies (Hollywood),Pharmacology,Chess,,,text,20,12,true
Chess,easy,Select the correct quiz category for: Chess.,Chess,Human Anatomy,Mountains & Peaks,Medicine,Chess,,,text,20,12,true
Chess,easy,Which quiz category would include: Chess?,Medicine,Chess,Inventions & Discoveries,Business Tycoons,Chess,,,text,20,12,true
Chess,easy,"Which category does the topic ""Chess"" belong to?",Chess,Algebra,Astronomy,Current Affairs,Chess,,,text,20,12,true
Chess,easy,Identify the subject area: Chess.,Chess,Yoga & Health,Indian States,World Leaders,Chess,,,text,20,12,true
Chess,easy,Which quiz category would include: Chess?,Chess,Physics,Social Media,Modern History,Chess,,,text,20,12,true
Chess,easy,"Which category does the topic ""Chess"" belong to?",Chess,Mythology (Norse),Music (Classical),Computer Science,Chess,,,text,20,12,true
Chess,easy,Which category is the best match for: Chess?,Photography,Ancient Civilization,Chess,Mathematics,Chess,,,text,20,12,true
Chess,easy,Select the correct quiz category for: Chess.,National Parks,Movies (Bollywood),Food & Cuisine,Chess,Chess,,,text,20,12,true
Chess,easy,"Which category does the topic ""Chess"" belong to?",E-commerce,Chess,Gardening,Cyber Security,Chess,,,text,20,12,true
Chess,medium,Choose the most accurate category for the topic: Chess.,Artificial Intelligence,Biology,Automobiles,Chess,Chess,,,text,40,10,true
Chess,medium,Pick the best category for this quiz topic: Chess.,Astronomy,Agriculture,Biology,Chess,Chess,,,text,40,10,true
Chess,medium,"Which subject area most closely matches the topic ""Chess""?",Awards (Nobel),Chess,Algebra,Artificial Intelligence,Chess,,,text,40,10,true
Chess,medium,Choose the most accurate category for the topic: Chess.,Chess,Agriculture,Awards (Nobel),Ancient Civilization,Chess,,,text,40,10,true
Chess,medium,"Best-fit category for ""Chess"" is:",Architecture,Artificial Intelligence,Automobiles,Chess,Chess,,,text,40,10,true
Chess,medium,Which category would most likely include questions on Chess?,Chess,Algebra,Artificial Intelligence,Ancient Civilization,Chess,,,text,40,10,true
Chess,medium,"Which field does the topic ""Chess"" fall under?",Basketball,Chess,Architecture,Artificial Intelligence,Chess,,,text,40,10,true
Chess,medium,Which category would most likely include questions on Chess?,Awards (Oscars),Architecture,Chess,Artificial Intelligence,Chess,,,text,40,10,true
Chess,medium,"Best-fit category for ""Chess"" is:",Chess,Ancient Civilization,Astronomy,Agriculture,Chess,,,text,40,10,true
Chess,medium,Choose the most accurate category for the topic: Chess.,Chess,Ancient Civilization,Biology,Artificial Intelligence,Chess,,,text,40,10,true
Chess,medium,Which category is most closely related to: Chess?,Chess,Awards (Nobel),Artificial Intelligence,Ancient Civilization,Chess,,,text,40,10,true
Chess,medium,"Which field does the topic ""Chess"" fall under?",Chess,Algebra,Ancient Civilization,Architecture,Chess,,,text,40,10,true
Chess,medium,Select the most appropriate category for: Chess.,Biology,Chess,Basketball,Awards (Nobel),Chess,,,text,40,10,true
Chess,medium,Pick the best category for this quiz topic: Chess.,Ancient Civilization,Automobiles,Artificial Intelligence,Chess,Chess,,,text,40,10,true
Chess,medium,Which category would most likely include questions on Chess?,Algebra,Chess,Biology,Ancient Civilization,Chess,,,text,40,10,true
Chess,medium,"Which subject area most closely matches the topic ""Chess""?",Aviation,Chess,Biology,Awards (Nobel),Chess,,,text,40,10,true
Chess,medium,"Best-fit category for ""Chess"" is:",Chess,Agriculture,Architecture,Biology,Chess,,,text,40,10,true
Chess,medium,Select the most appropriate category for: Chess.,Chess,Awards (Oscars),Ancient Civilization,Aviation,Chess,,,text,40,10,true
Chess,hard,Choose the most specific category for: Chess.,Chess,Ancient Civilization,Artificial Intelligence,Agriculture,Chess,,,text,80,8,true
Chess,hard,Which subject is the correct classification for: Chess?,Algebra,Ancient Civilization,Chess,Astronomy,Chess,,,text,80,8,true
Chess,hard,"Most precise category for ""Chess"" is:",Artificial Intelligence,Automobiles,Chess,Architecture,Chess,,,text,80,8,true
Chess,hard,"Which category is the closest match for the topic ""Chess""?",Automobiles,Chess,Algebra,Astronomy,Chess,,,text,80,8,true
Chess,hard,Select the category that most precisely fits: Chess.,Chess,Agriculture,Artificial Intelligence,Aviation,Chess,,,text,80,8,true
Chess,hard,Which subject is the correct classification for: Chess?,Architecture,Automobiles,Chess,Astronomy,Chess,,,text,80,8,true
Chess,hard,Pick the category that most accurately represents: Chess.,Chess,Automobiles,Aviation,Architecture,Chess,,,text,80,8,true
Chess,hard,Choose the most specific category for: Chess.,Chess,Artificial Intelligence,Aviation,Ancient Civilization,Chess,,,text,80,8,true
Chess,hard,"Most precise category for ""Chess"" is:",Astronomy,Artificial Intelligence,Aviation,Chess,Chess,,,text,80,8,true
Chess,hard,Which subject is the correct classification for: Chess?,Agriculture,Chess,Automobiles,Architecture,Chess,,,text,80,8,true
Chess,hard,Which subject is the correct classification for: Chess?,Chess,Architecture,Astronomy,Algebra,Chess,,,text,80,8,true
Chess,hard,Pick the category that most accurately represents: Chess.,Ancient Civilization,Chess,Artificial Intelligence,Architecture,Chess,,,text,80,8,true
Chess,hard,"Most precise category for ""Chess"" is:",Astronomy,Automobiles,Agriculture,Chess,Chess,,,text,80,8,true
Chess,hard,"Most precise category for ""Chess"" is:",Chess,Agriculture,Algebra,Architecture,Chess,,,text,80,8,true
